study,run,suite,source_kind,variant,cores,parallelism,pass,status,input_rate,input_unit,output_rate,output_unit,elapsed_s,tm_cores,tm_cap_frac,tm_throttled_pct,kafka_cores,kafka_cap,kafka_cap_frac,gc_frac,gc_ms,tm_memory_config,broker_limit_hits,broker_refaults,broker_file_cache_bytes,broker_limit_bytes,busy_frac,backpressure_frac,source_idle,max_task_backpressured,vantage_disagreement,headroom_s,checkpoint_ms,build,started_at,source_file,notes
clean-room,16,suite,suite.json,,1,1,sentinel,OK,159993.0,block-trades/s,799964.8,output records/s,60.15,1.002,1.0017,100.0,0.13,2.5,0.0518,0.0852,5126.0,2560m,0,146727,2099249152,,0.6677,0.3323,0.0,0.3323,0.003,1044.6,10000,65146bb06a53b232,2026-09-05T23:54:13Z,docs/skill-validation/clean-room/run-16/suite.json,quick look: not publishable
clean-room,16,suite,suite.json,,2,2,p1-asc,OK,322914.9,block-trades/s,1614574.7,output records/s,60.11,1.925,0.9627,100.0,0.276,2.5,0.1106,0.0365,4386.0,2560m,0,4,2145435648,,0.7242,0.2684,0.0074,0.2684,0.003,448.5,10000,65146bb06a53b232,2026-09-05T23:46:20Z,docs/skill-validation/clean-room/run-16/suite.json,quick look: not publishable
clean-room,16,suite,suite.json,,4,4,p1-asc,OK,584031.4,block-trades/s,2920157.0,output records/s,60.12,3.917,0.9793,95.2,0.574,2.5,0.2296,0.0286,6886.0,2560m,0,3678,2112241664,,0.775,0.1971,0.0279,0.1971,0.001,165.1,10000,65146bb06a53b232,2026-09-05T23:49:50Z,docs/skill-validation/clean-room/run-16/suite.json,quick look: not publishable
clean-room,16,tinyproof,tinyproof,,1,1,tiny,OK,154165.8,block-trades-tiny/s,770829.2,output records/s,30.07,0.985,0.9849,100.0,0.134,2.5,0.0535,0.0732,2200.0,2560m,0,143360,2101878784,,0.6497,0.3489,0.0013,0.3489,0.001,438.1,,65146bb06a53b232,2026-09-05T23:32:11Z,docs/skill-validation/clean-room/run-16/tinyproof.json,
clean-room,16,tinyproof,tinyproof,,4,4,tiny,OK,529981.0,block-trades-tiny/s,2649904.8,output records/s,30.05,3.922,0.9804,92.7,0.563,2.5,0.2251,0.0426,5116.0,2560m,0,362631,1815830528,,0.782,0.1914,0.0266,0.1914,0.0041,79.8,,65146bb06a53b232,2026-09-05T23:35:04Z,docs/skill-validation/clean-room/run-16/tinyproof.json,
clean-room,17,suite,suite.json,,1,1,p1-asc,OK,157215.6,block-trades/s,786078.0,output records/s,60.19,1.0,0.9998,100.0,0.091,2.5,0.0364,0.0603,3630.0,2048m,0,72429,3185049600,,0.3363,0.6607,0.003,0.6607,0.0037,1079.6,10000,e8dfe2fd8b187ab4,2026-09-06T16:47:47Z,docs/skill-validation/clean-room/run-17/suite.json,quick look: not publishable
clean-room,17,suite,suite.json,,1,1,sentinel,OK,154919.0,block-trades/s,774594.8,output records/s,69.72,1.002,1.0019,100.0,0.091,2.5,0.0363,0.0493,3434.0,2048m,0,64232,3073155072,,0.311,0.6879,0.0011,0.6879,0.0039,1088.3,10000,e8dfe2fd8b187ab4,2026-09-06T16:59:57Z,docs/skill-validation/clean-room/run-17/suite.json,quick look: not publishable
clean-room,17,suite,suite.json,,2,2,p1-asc,OK,427580.5,block-trades/s,2137902.5,output records/s,60.1,1.995,0.9974,100.0,0.229,2.5,0.0917,0.0625,7512.0,2048m,0,34253,2665177088,,0.3939,0.5879,0.0182,0.5879,0.0026,305.2,10000,e8dfe2fd8b187ab4,2026-09-06T16:51:30Z,docs/skill-validation/clean-room/run-17/suite.json,quick look: not publishable
clean-room,17,suite,suite.json,,4,4,p1-asc,OK,832233.2,block-trades/s,4161166.0,output records/s,60.08,3.982,0.9954,97.3,0.473,2.5,0.1892,0.061,14662.0,2048m,0,377630,2328264704,,0.5547,0.3985,0.0467,0.3985,0.0023,85.6,10000,e8dfe2fd8b187ab4,2026-09-06T16:55:43Z,docs/skill-validation/clean-room/run-17/suite.json,quick look: not publishable
clean-room,17,tinyproof,tinyproof,,1,1,tiny,OK,151055.5,block-trades-tiny/s,755277.3,output records/s,30.08,0.996,0.9959,100.0,0.098,2.5,0.039,0.0661,1988.0,2048m,0,29498,3043667968,,0.3537,0.6441,0.0022,0.6441,0.0006,454.3,,e8dfe2fd8b187ab4,2026-09-06T16:39:53Z,docs/skill-validation/clean-room/run-17/tinyproof.json,
clean-room,17,tinyproof,tinyproof,,4,4,tiny,OK,705171.4,block-trades-tiny/s,3525857.2,output records/s,30.07,3.961,0.9904,100.0,0.41,2.5,0.164,0.0476,5724.0,2048m,0,625,2363068416,,0.5553,0.4133,0.0314,0.4133,0.0022,20.7,,e8dfe2fd8b187ab4,2026-09-06T16:42:42Z,docs/skill-validation/clean-room/run-17/tinyproof.json,
clean-room,18,suite,suite.json,,1,1,p1-asc,OK,259267.1,block-trades/s,1296335.5,output records/s,60.15,0.997,0.9966,100.0,0.126,2.5,0.0505,0.1189,7150.0,2048m,0,251,2450927616,,0.4603,0.5297,0.01,0.5297,0.0032,1010.4,10000,3671fa043154f6e5,2026-09-06T22:05:21Z,docs/skill-validation/clean-room/run-18/suite.json,quick look: not publishable
clean-room,18,suite,suite.json,,1,1,sentinel,OK,279391.4,block-trades/s,1396956.9,output records/s,60.17,0.951,0.9512,100.0,0.132,2.5,0.0528,0.139,8366.0,2048m,0,389117,2432598016,,0.4318,0.5605,0.0077,0.5605,0.0021,938.0,10000,3671fa043154f6e5,2026-09-06T22:17:25Z,docs/skill-validation/clean-room/run-18/suite.json,quick look: not publishable
clean-room,18,suite,suite.json,,2,2,p1-asc,OK,578061.5,block-trades/s,2890307.5,output records/s,60.11,1.996,0.9981,100.0,0.297,2.5,0.119,0.0872,10486.0,2048m,0,498,2456502272,,0.4975,0.4667,0.0358,0.4667,0.0031,375.3,10000,3671fa043154f6e5,2026-09-06T22:09:27Z,docs/skill-validation/clean-room/run-18/suite.json,quick look: not publishable
clean-room,18,suite,suite.json,,4,4,p1-asc,OK,889406.0,block-trades/s,4447030.0,output records/s,60.13,3.842,0.9604,99.7,0.518,2.5,0.2073,0.0798,19190.0,2048m,0,132369,2206859264,,0.6263,0.3192,0.0545,0.3192,0.0035,192.2,10000,3671fa043154f6e5,2026-09-06T22:13:21Z,docs/skill-validation/clean-room/run-18/suite.json,quick look: not publishable
clean-room,18,tinyproof,tinyproof,,1,1,tiny,OK,262987.0,block-trades-tiny/s,1314935.2,output records/s,30.08,0.997,0.9967,100.0,0.13,2.5,0.0519,0.1313,3948.0,2048m,0,205172,2518519808,,0.4617,0.5274,0.0109,0.5274,0.0027,440.0,,3671fa043154f6e5,2026-09-06T21:54:18Z,docs/skill-validation/clean-room/run-18/tinyproof.json,
clean-room,18,tinyproof,tinyproof,,4,4,tiny,OK,933453.3,block-trades-tiny/s,4667266.7,output records/s,30.07,4.009,1.0022,100.0,0.561,2.5,0.2245,0.113,13598.0,2048m,0,696289,2226712576,,0.6558,0.2856,0.0586,0.2856,0.0003,34.9,,3671fa043154f6e5,2026-09-06T21:57:20Z,docs/skill-validation/clean-room/run-18/tinyproof.json,
clean-room,18,tinyproof-attempt1,tinyproof,,1,1,tiny,OK,258926.8,block-trades-tiny/s,1294634.0,output records/s,30.1,1.005,1.0047,100.0,0.125,2.5,0.0501,0.1466,4412.0,2048m,0,207303,2638913536,,0.4528,0.5382,0.009,0.5382,0.0041,215.8,,3671fa043154f6e5,2026-09-06T21:38:08Z,docs/skill-validation/clean-room/run-18/tinyproof-attempt1.json,
clean-room,18,tinyproof-attempt1,tinyproof,,4,4,tiny,REFUSED,698965.3,block-trades-tiny/s,3494826.3,output records/s,43.09,2.829,0.7073,71.5,0.353,2.5,0.1413,0.0748,12888.0,2048m,0,704574,2332708864,,0.6424,0.28,0.0776,0.28,0.0153,0.0,,3671fa043154f6e5,2026-09-06T21:41:11Z,docs/skill-validation/clean-room/run-18/tinyproof-attempt1.json,
clean-room,19,suite,suite.json,,1,1,p1-asc,OK,172397.0,block-trades/s,861985.0,output records/s,60.16,1.003,1.003,100.0,0.157,2.5,0.0627,0.065,3910.0,2048m,0,0,2409320448,,0.6193,0.379,0.0017,0.379,0.0024,1253.1,10000,248e47691f1d1056,2026-09-07T03:36:00Z,docs/skill-validation/clean-room/run-19/suite.json,quick look: not publishable
clean-room,19,suite,suite.json,,1,1,p2-desc,OK,186079.5,block-trades/s,930397.7,output records/s,60.11,1.002,1.0018,100.0,0.157,2.5,0.0627,0.0631,3792.0,2048m,0,340330,2461392896,,0.5833,0.4162,0.0005,0.4162,0.003,1146.9,10000,248e47691f1d1056,2026-09-07T03:55:24Z,docs/skill-validation/clean-room/run-19/suite.json,quick look: not publishable
clean-room,19,suite,suite.json,,1,1,sentinel,OK,192899.3,block-trades/s,964496.3,output records/s,60.17,0.995,0.9947,100.0,0.164,2.5,0.0657,0.0707,4256.0,2048m,0,349660,2470191104,,0.591,0.4082,0.0008,0.4082,0.0026,1099.7,10000,248e47691f1d1056,2026-09-07T03:59:24Z,docs/skill-validation/clean-room/run-19/suite.json,quick look: not publishable
clean-room,19,suite,suite.json,,2,2,p1-asc,OK,405858.5,block-trades/s,2029292.4,output records/s,60.13,1.991,0.9957,98.5,0.376,2.5,0.1504,0.0334,4012.0,2048m,0,3486,2439700480,,0.6458,0.3359,0.0182,0.3359,0.0024,449.8,10000,248e47691f1d1056,2026-09-07T03:39:37Z,docs/skill-validation/clean-room/run-19/suite.json,quick look: not publishable
clean-room,19,suite,suite.json,,2,2,p2-desc,OK,399564.1,block-trades/s,1997820.5,output records/s,60.14,1.932,0.9658,99.0,0.361,2.5,0.1446,0.0285,3426.0,2048m,0,263396,2525777920,,0.6282,0.3557,0.0162,0.3557,0.0027,460.0,10000,248e47691f1d1056,2026-09-07T03:51:32Z,docs/skill-validation/clean-room/run-19/suite.json,quick look: not publishable
clean-room,19,suite,suite.json,,4,4,p1-asc,REFUSED,686453.4,block-trades/s,3432267.0,output records/s,60.12,3.763,0.9407,86.1,0.687,2.5,0.2748,0.027,6504.0,2048m,0,4,2241388544,,0.6584,0.3095,0.0321,0.3095,0.0002,192.6,10000,248e47691f1d1056,2026-09-07T03:43:32Z,docs/skill-validation/clean-room/run-19/suite.json,quick look: not publishable
clean-room,19,suite,suite.json,,4,4,p2-desc,OK,718137.9,block-trades/s,3590689.5,output records/s,60.08,3.856,0.9641,89.5,0.745,2.5,0.2979,0.0329,7906.0,2048m,0,654263,2490593280,,0.6715,0.2932,0.0353,0.2932,0.0015,192.0,10000,248e47691f1d1056,2026-09-07T03:47:32Z,docs/skill-validation/clean-room/run-19/suite.json,quick look: not publishable
clean-room,19,tinyproof,tinyproof,,1,1,tiny,OK,182260.1,block-trades-tiny/s,911300.5,output records/s,30.1,0.996,0.9956,100.0,0.148,2.5,0.0591,0.0787,2370.0,2048m,0,184031,2444042240,,0.6299,0.3691,0.001,0.3691,0.0029,514.4,,248e47691f1d1056,2026-09-07T03:24:03Z,docs/skill-validation/clean-room/run-19/tinyproof.json,
clean-room,19,tinyproof,tinyproof,,4,4,tiny,OK,718283.7,block-trades-tiny/s,3591418.7,output records/s,30.06,3.938,0.9845,92.4,0.701,2.5,0.2804,0.0338,4064.0,2048m,0,2,2257092608,,0.6869,0.2824,0.0307,0.2824,0.002,75.4,,248e47691f1d1056,2026-09-07T03:27:16Z,docs/skill-validation/clean-room/run-19/tinyproof.json,
clean-room,20,suite,suite.json,,1,1,p1-asc,OK,178674.3,block-trades/s,714697.2,output records/s,60.18,0.973,0.9733,100.0,0.11,2.5,0.0438,0.0806,4848.0,4096m,0,135780,3334909952,,0.4317,0.5637,0.0047,0.5637,0.0032,1535.1,10000,a5414abe5dd08261,2026-09-07T16:57:27Z,docs/skill-validation/clean-room/run-20/suite.json,quick look: not publishable
clean-room,20,suite,suite.json,,1,1,p2-desc,OK,186806.1,block-trades/s,747224.6,output records/s,60.17,0.986,0.986,100.0,0.111,2.5,0.0444,0.1057,6360.0,4096m,0,115508,3169869824,,0.4415,0.5565,0.002,0.5565,0.0026,1467.3,10000,a5414abe5dd08261,2026-09-07T17:16:09Z,docs/skill-validation/clean-room/run-20/suite.json,quick look: not publishable
clean-room,20,suite,suite.json,,1,1,sentinel,OK,185957.6,block-trades/s,743830.4,output records/s,60.13,0.957,0.9566,100.0,0.107,2.5,0.0427,0.0706,4246.0,4096m,0,95627,3244773376,,0.4837,0.512,0.0043,0.512,0.0023,1473.8,10000,a5414abe5dd08261,2026-09-07T17:19:39Z,docs/skill-validation/clean-room/run-20/suite.json,quick look: not publishable
clean-room,20,suite,suite.json,,2,2,p1-asc,OK,405685.2,block-trades/s,1622741.0,output records/s,69.65,2.001,1.0004,100.0,0.254,2.5,0.1014,0.0376,5244.0,4096m,0,298324,2761056256,,0.5849,0.3756,0.0395,0.3756,0.0042,585.8,10000,a5414abe5dd08261,2026-09-07T17:00:56Z,docs/skill-validation/clean-room/run-20/suite.json,quick look: not publishable
clean-room,20,suite,suite.json,,2,2,p2-desc,OK,413383.3,block-trades/s,1653533.2,output records/s,69.69,1.998,0.999,100.0,0.245,2.5,0.098,0.0363,5060.0,4096m,0,343488,2782453760,,0.5401,0.4186,0.0413,0.4186,0.0035,573.5,10000,a5414abe5dd08261,2026-09-07T17:12:25Z,docs/skill-validation/clean-room/run-20/suite.json,quick look: not publishable
clean-room,20,suite,suite.json,,4,4,p1-asc,OK,794486.6,block-trades/s,3177946.2,output records/s,60.15,3.988,0.9969,100.0,0.528,2.5,0.2111,0.0188,4516.0,4096m,0,167833,1818533888,,0.6573,0.287,0.0556,0.287,0.0026,225.8,10000,a5414abe5dd08261,2026-09-07T17:04:59Z,docs/skill-validation/clean-room/run-20/suite.json,quick look: not publishable
clean-room,20,suite,suite.json,,4,4,p2-desc,OK,786031.8,block-trades/s,3144127.0,output records/s,60.1,3.998,0.9994,100.0,0.51,2.5,0.2039,0.0133,3192.0,4096m,0,619984,1711984640,,0.6612,0.2797,0.0592,0.2797,0.002,230.8,10000,a5414abe5dd08261,2026-09-07T17:08:49Z,docs/skill-validation/clean-room/run-20/suite.json,quick look: not publishable
clean-room,20,tinyproof,tinyproof,,1,1,tiny,OK,185537.5,block-trades-tiny/s,742149.9,output records/s,30.08,0.995,0.9952,100.0,0.108,2.5,0.0431,0.0803,2414.0,4096m,0,61397,3464400896,,0.4329,0.5617,0.0054,0.5617,0.0023,443.0,,a5414abe5dd08261,2026-09-07T16:44:45Z,docs/skill-validation/clean-room/run-20/tinyproof.json,
clean-room,20,tinyproof,tinyproof,,4,4,tiny,OK,796084.3,block-trades-tiny/s,3184337.3,output records/s,30.06,3.99,0.9976,100.0,0.524,2.5,0.2095,0.0186,2232.0,4096m,0,307168,1897287680,,0.6394,0.2947,0.0659,0.2947,0.0008,52.0,,a5414abe5dd08261,2026-09-07T16:47:35Z,docs/skill-validation/clean-room/run-20/tinyproof.json,
clean-room,21,suite,suite.json,,1,1,p1-asc,OK,200024.2,block-trades/s,1000120.9,output records/s,60.22,0.995,0.9945,99.8,0.086,2.5,0.0344,0.2713,16334.0,4096m,0,78112,3081437184,,0.3307,0.6693,0.0,0.6693,0.0045,1353.1,10000,92f657ccbb06b5fe,2026-09-07T22:01:57Z,docs/skill-validation/clean-room/run-21/suite.json,quick look: not publishable
clean-room,21,suite,suite.json,,1,1,p2-desc,OK,197789.6,block-trades/s,988948.0,output records/s,69.75,0.996,0.9957,100.0,0.082,2.5,0.033,0.2561,17864.0,4096m,0,44259,2993131520,,0.3079,0.6921,0.0,0.6921,0.0031,1362.5,10000,92f657ccbb06b5fe,2026-09-07T22:21:19Z,docs/skill-validation/clean-room/run-21/suite.json,quick look: not publishable
clean-room,21,suite,suite.json,,1,1,sentinel,REFUSED,198977.1,block-trades/s,994885.3,output records/s,60.14,0.946,0.9455,100.0,0.079,2.5,0.0318,0.2536,15250.0,4096m,0,28398,2935083008,,0.3168,0.6832,0.0,0.6832,0.0015,1366.2,10000,92f657ccbb06b5fe,2026-09-07T22:25:29Z,docs/skill-validation/clean-room/run-21/suite.json,quick look: not publishable
clean-room,21,suite,suite.json,,2,2,p1-asc,OK,395314.0,block-trades/s,1976570.2,output records/s,69.61,2.012,1.0059,100.0,0.151,2.5,0.0604,0.1463,20370.0,4096m,0,178176,2701299712,,0.3176,0.6824,0.0,0.6824,0.0057,603.2,10000,92f657ccbb06b5fe,2026-09-07T22:05:25Z,docs/skill-validation/clean-room/run-21/suite.json,quick look: not publishable
clean-room,21,suite,suite.json,,2,2,p2-desc,OK,383873.5,block-trades/s,1919367.7,output records/s,60.15,1.992,0.9958,100.0,0.154,2.5,0.0617,0.1271,15288.0,4096m,0,113784,2595569664,,0.3584,0.6416,0.0,0.6416,0.0039,628.7,10000,92f657ccbb06b5fe,2026-09-07T22:17:09Z,docs/skill-validation/clean-room/run-21/suite.json,quick look: not publishable
clean-room,21,suite,suite.json,,4,4,p1-asc,OK,717897.3,block-trades/s,3589486.6,output records/s,60.13,4.006,1.0015,100.0,0.304,2.5,0.1216,0.0847,20384.0,4096m,0,295035,1907298304,,0.5696,0.4304,0.0,0.4304,0.0015,262.7,10000,92f657ccbb06b5fe,2026-09-07T22:09:30Z,docs/skill-validation/clean-room/run-21/suite.json,quick look: not publishable
clean-room,21,suite,suite.json,,4,4,p2-desc,OK,735375.4,block-trades/s,3676877.1,output records/s,60.15,3.839,0.9598,100.0,0.281,2.5,0.1123,0.0857,20620.0,4096m,0,269435,1841594368,,0.5482,0.4518,0.0,0.4518,0.0031,262.7,10000,92f657ccbb06b5fe,2026-09-07T22:13:29Z,docs/skill-validation/clean-room/run-21/suite.json,quick look: not publishable
clean-room,21,tinyproof,tinyproof,,1,1,tiny,OK,195811.2,block-trades-tiny/s,979056.0,output records/s,30.09,1.0,0.9996,100.0,0.095,2.5,0.0379,0.2863,8616.0,4096m,0,38272,3070889984,,0.296,0.6986,0.0054,0.6986,0.0032,543.1,,92f657ccbb06b5fe,2026-09-07T21:53:41Z,docs/skill-validation/clean-room/run-21/tinyproof.json,
clean-room,21,tinyproof,tinyproof,,4,4,tiny,OK,720683.0,block-trades-tiny/s,3603415.2,output records/s,39.59,3.999,0.9997,100.0,0.303,2.5,0.121,0.0976,15456.0,4096m,0,194405,1787686912,,0.542,0.4553,0.0027,0.4553,0.0087,83.7,,92f657ccbb06b5fe,2026-09-07T21:56:26Z,docs/skill-validation/clean-room/run-21/tinyproof.json,
clean-room,23,suite,suite.json,,1,1,p1-asc,OK,176355.0,block-trades/s,881775.0,output records/s,60.15,0.996,0.9964,100.0,0.104,2.5,0.0416,0.0898,5404.0,4096m,0,200448,3220037632,6442450944,0.5942,0.4052,0.0007,0.4052,0.0023,1214.6,10000,1b997db5c993ca54,2026-09-08T01:27:00Z,docs/skill-validation/clean-room/run-23/suite.json,quick look: not publishable
clean-room,23,suite,suite.json,,1,1,p2-desc,OK,175176.5,block-trades/s,875882.3,output records/s,60.13,0.996,0.9961,99.8,0.12,2.5,0.0479,0.132,7940.0,4096m,0,179825,3229044736,6442450944,0.5883,0.4113,0.0003,0.4113,0.0032,1226.5,10000,1b997db5c993ca54,2026-09-08T01:47:08Z,docs/skill-validation/clean-room/run-23/suite.json,quick look: not publishable
clean-room,23,suite,suite.json,,1,1,sentinel,OK,183629.8,block-trades/s,918148.9,output records/s,60.15,0.995,0.9951,100.0,0.113,2.5,0.0452,0.1132,6810.0,4096m,0,184938,3217367040,6442450944,0.564,0.4338,0.0022,0.4338,0.0024,1167.4,10000,1b997db5c993ca54,2026-09-08T01:51:19Z,docs/skill-validation/clean-room/run-23/suite.json,quick look: not publishable
clean-room,23,suite,suite.json,,2,2,p1-asc,OK,373500.4,block-trades/s,1867502.0,output records/s,60.11,1.997,0.9986,100.0,0.244,2.5,0.0976,0.0384,4618.0,4096m,0,424921,2826371072,6442450944,0.6683,0.3079,0.0238,0.3079,0.0015,493.5,10000,1b997db5c993ca54,2026-09-08T01:30:40Z,docs/skill-validation/clean-room/run-23/suite.json,quick look: not publishable
clean-room,23,suite,suite.json,,2,2,p2-desc,OK,371797.2,block-trades/s,1858986.1,output records/s,69.69,2.007,1.0034,100.0,0.243,2.5,0.0971,0.0427,5952.0,4096m,0,460226,2832461824,6442450944,0.6793,0.2985,0.0222,0.2985,0.0045,484.6,10000,1b997db5c993ca54,2026-09-08T01:42:51Z,docs/skill-validation/clean-room/run-23/suite.json,quick look: not publishable
clean-room,23,suite,suite.json,,4,4,p1-asc,OK,665758.7,block-trades/s,3328793.7,output records/s,60.15,4.011,1.0027,100.0,0.503,2.5,0.2011,0.0167,4024.0,4096m,0,89157,1778311168,6442450944,0.7306,0.2371,0.0323,0.2371,0.0025,207.8,10000,1b997db5c993ca54,2026-09-08T01:34:35Z,docs/skill-validation/clean-room/run-23/suite.json,quick look: not publishable
clean-room,23,suite,suite.json,,4,4,p2-desc,OK,670749.1,block-trades/s,3353745.4,output records/s,60.12,4.015,1.0037,100.0,0.481,2.5,0.1922,0.0153,3676.0,4096m,0,571531,1649242112,6442450944,0.7638,0.2053,0.0309,0.2053,0.002,208.2,10000,1b997db5c993ca54,2026-09-08T01:38:46Z,docs/skill-validation/clean-room/run-23/suite.json,quick look: not publishable
clean-room,23,tinyproof,tinyproof,,1,1,tiny,OK,182255.9,block-trades-tiny/s,911279.4,output records/s,30.09,1.002,1.002,100.0,0.112,2.5,0.0447,0.1163,3500.0,4096m,0,103764,3428249600,6442450944,0.6175,0.3819,0.0006,0.3819,0.003,563.6,,1b997db5c993ca54,2026-09-08T01:18:34Z,docs/skill-validation/clean-room/run-23/tinyproof.json,
clean-room,23,tinyproof,tinyproof,,4,4,tiny,OK,701341.3,block-trades-tiny/s,3506706.4,output records/s,30.05,4.0,1.0001,100.0,0.483,2.5,0.1933,0.0167,2008.0,4096m,0,395218,1731485696,6442450944,0.7178,0.2476,0.0346,0.2476,0.0008,94.9,,1b997db5c993ca54,2026-09-08T01:21:20Z,docs/skill-validation/clean-room/run-23/tinyproof.json,
clean-room,24,suite,suite.json,,1,1,p1-asc,OK,129336.2,block-trades/s,646680.8,output records/s,60.17,1.003,1.0026,99.8,0.113,2.5,0.0452,0.0622,3742.0,4096m,0,144034,2300289024,6442450944,0.5075,0.4925,0.0,0.4925,0.0017,2174.9,10000,ecd91ca64b6e7938,2026-09-08T20:55:41Z,docs/skill-validation/clean-room/run-24/suite.json,quick look: not publishable
clean-room,24,suite,suite.json,,1,1,p2-desc,OK,129132.4,block-trades/s,645662.1,output records/s,60.13,0.997,0.9974,100.0,0.112,2.5,0.0446,0.0572,3442.0,4096m,0,135358,2292293632,6442450944,0.5897,0.4103,0.0,0.4103,0.0028,2180.5,10000,ecd91ca64b6e7938,2026-09-08T21:15:33Z,docs/skill-validation/clean-room/run-24/suite.json,quick look: not publishable
clean-room,24,suite,suite.json,,1,1,sentinel,OK,132070.9,block-trades/s,660354.6,output records/s,60.16,1.002,1.002,100.0,0.109,2.5,0.0436,0.0539,3244.0,4096m,0,114594,2333380608,6442450944,0.4808,0.5192,0.0,0.5192,0.0045,2127.4,10000,ecd91ca64b6e7938,2026-09-08T21:19:35Z,docs/skill-validation/clean-room/run-24/suite.json,quick look: not publishable
clean-room,24,suite,suite.json,,2,2,p1-asc,OK,263213.5,block-trades/s,1316067.4,output records/s,60.14,1.985,0.9924,100.0,0.234,2.5,0.0934,0.0132,1586.0,4096m,0,85457,1855848448,6442450944,0.6325,0.3596,0.0079,0.3596,0.0022,998.9,10000,ecd91ca64b6e7938,2026-09-08T20:59:40Z,docs/skill-validation/clean-room/run-24/suite.json,quick look: not publishable
clean-room,24,suite,suite.json,,2,2,p2-desc,OK,267933.4,block-trades/s,1339666.9,output records/s,69.63,1.907,0.9533,100.0,0.228,2.5,0.091,0.0126,1760.0,4096m,0,75328,2047967232,6442450944,0.6434,0.3478,0.0088,0.3478,0.0057,971.8,10000,ecd91ca64b6e7938,2026-09-08T21:11:37Z,docs/skill-validation/clean-room/run-24/suite.json,quick look: not publishable
clean-room,24,suite,suite.json,,4,4,p1-asc,OK,513209.2,block-trades/s,2566045.9,output records/s,69.64,3.843,0.9608,100.0,0.491,2.5,0.1962,0.0069,1932.0,4096m,0,117260,1514434560,6442450944,0.7499,0.2312,0.0189,0.2312,0.0056,433.3,10000,ecd91ca64b6e7938,2026-09-08T21:03:31Z,docs/skill-validation/clean-room/run-24/suite.json,quick look: not publishable
clean-room,24,suite,suite.json,,4,4,p2-desc,OK,499363.0,block-trades/s,2496814.8,output records/s,60.16,4.014,1.0036,100.0,0.488,2.5,0.195,0.006,1436.0,4096m,0,82859,485642240,6442450944,0.731,0.2503,0.0187,0.2503,0.0026,449.2,10000,ecd91ca64b6e7938,2026-09-08T21:07:31Z,docs/skill-validation/clean-room/run-24/suite.json,quick look: not publishable
clean-room,24,tinyproof,tinyproof,,1,1,tiny,OK,137629.7,block-trades-tiny/s,688148.7,output records/s,30.07,0.999,0.9989,100.0,0.118,2.5,0.0471,0.0932,2804.0,4096m,0,30277,2440785920,6442450944,0.5707,0.4287,0.0007,0.4287,0.0044,791.5,,ecd91ca64b6e7938,2026-09-08T20:45:09Z,docs/skill-validation/clean-room/run-24/tinyproof.json,
clean-room,24,tinyproof,tinyproof,,4,4,tiny,OK,505826.4,block-trades-tiny/s,2529132.1,output records/s,30.58,3.903,0.9758,98.0,0.501,2.5,0.2006,0.0106,1296.0,4096m,0,172940,829325312,6442450944,0.7202,0.2617,0.0181,0.2617,0.0147,149.2,,ecd91ca64b6e7938,2026-09-08T20:47:59Z,docs/skill-validation/clean-room/run-24/tinyproof.json,
clean-room,25,suite,suite.json,,1,1,p1-asc,OK,234427.0,block-trades/s,1172135.0,output records/s,60.17,0.973,0.9729,100.0,0.125,2.5,0.0502,0.1581,9512.0,4096m,0,117042,3002195968,6442450944,0.5148,0.4852,0.0,0.4852,0.003,1051.5,10000,ffc01f5c36588ad1,2026-09-09T01:11:15Z,docs/skill-validation/clean-room/run-25/suite.json,quick look: not publishable
clean-room,25,suite,suite.json,,1,1,p2-desc,OK,224970.5,block-trades/s,1124852.7,output records/s,60.19,0.994,0.9941,99.8,0.136,2.5,0.0545,0.1588,9558.0,4096m,0,271290,3323932672,6442450944,0.5285,0.4715,0.0,0.4715,0.0029,1098.4,10000,ffc01f5c36588ad1,2026-09-09T01:30:35Z,docs/skill-validation/clean-room/run-25/suite.json,quick look: not publishable
clean-room,25,suite,suite.json,,1,1,sentinel,OK,202760.5,block-trades/s,1013802.6,output records/s,69.7,0.999,0.9994,100.0,0.134,2.5,0.0537,0.1473,10270.0,4096m,0,260312,3403149312,6442450944,0.5666,0.4333,0.0001,0.4333,0.002,1226.4,10000,ffc01f5c36588ad1,2026-09-09T01:34:27Z,docs/skill-validation/clean-room/run-25/suite.json,quick look: not publishable
clean-room,25,suite,suite.json,,2,2,p1-asc,OK,529504.2,block-trades/s,2647521.2,output records/s,69.64,1.992,0.9959,99.0,0.324,2.5,0.1296,0.061,8498.0,4096m,0,96746,2655645696,6442450944,0.5878,0.3995,0.0127,0.3995,0.0044,374.4,10000,ffc01f5c36588ad1,2026-09-09T01:15:01Z,docs/skill-validation/clean-room/run-25/suite.json,quick look: not publishable
clean-room,25,suite,suite.json,,2,2,p2-desc,OK,506143.7,block-trades/s,2530718.6,output records/s,60.15,1.945,0.9725,98.0,0.316,2.5,0.1265,0.0602,7244.0,4096m,0,526355,3062906880,6442450944,0.6327,0.3673,0.0,0.3673,0.0019,409.4,10000,ffc01f5c36588ad1,2026-09-09T01:26:49Z,docs/skill-validation/clean-room/run-25/suite.json,quick look: not publishable
